binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_1,multicollinearity 4,pd qcut1,target,random choice 2,multicollinearity 2,random choice 7,standard scaling,outliers 1,outliers 2,correlated w target 2,corr_feature_class,duplicate_2,uniform corr 2,multicollinearity 3,pd qcut3,multicollinearity 1,min max scaling,random label num 12,correlated w target 1,uniform corr 1,class,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,random label num 3_label num lo 2,random label num 3_label num lo 3,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2
1,0.001,0.004,0.001,0.101,0.001,0.001,0.001,0.019,0.001,0.19152703383770275,0.31386115137310355,0,0.7048682076975674,1,-1.0003736455104264,0.14,49563.299850843185,-5.417139073514024,2.3695900451554466,1.0208674492646335,-8.784290993966893,0.2517835010553562,0.1474823811105661,0.40739062375402885,0.2,-1.208534823898391,18.136663627692634,0.093,-9.722977761526217,0.2153136047274431,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.001,0.004,0.052,0.001,0.001,0.001,0.001,0.013,0.001,1.1676376003779545,-1.3301329961261177,0,2.370025993043201,0,-3.190033957504223,0.15,40631.54470141897,1.2499051243697359,0.8925377268505321,2.3699197713606077,-8.784290993966893,1.16400969213587,0.8695896210442463,-1.5553112937623361,0.2,-1.7016431316154743,230.43461695343015,0.077,-9.722977761526217,0.7929220405095501,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.313,0.006,0.001,0.001,0.001,0.001,0.001,0.163,0.001,-2.5178163184454023,-0.9499302492958263,0,5.086575678414842,0,-1.2993562431016479,0.14,47110.06233014408,-1.0607679063969562,-2.364799017820048,2.602596783956697,1.4785576983220023,1.9240224664197152,0.8310948739498898,-0.7169329450021684,0.2,-3.0602901205933164,317.78239317915524,0.078,-9.722977761526217,0.9605418796301977,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.015,0.001,0.9608887188257084,0.7661822897002177,1,-2.682312711859647,1,0.5171656781565244,0.132,45555.84209190194,0.228211578587566,-2.364799017820048,-1.294710932442284,-2.7585444924244182,-1.2237208569047195,0.14823193174385418,-0.5311821974112854,0.1,0.08525340088580052,309.0651391640946,0.075,-9.722977761526217,0.2662462768150773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.005,0.052,0.001,0.001,0.001,0.001,0.014,0.282,0.3482419779617202,0.7132749261655937,1,-3.3082797460305193,1,1.0201196565601092,0.151,60328.036921671315,1.594220783226,4.588490459340827,-4.193545313123165,-8.784290993966893,-1.6005460098069955,0.21865892445097185,1.2831609249940124,0.1,-0.6227006007634848,134.68004823036028,0.066,-9.722977761526217,0.14190155882932332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.313,0.002,0.001,0.001,0.001,0.001,0.001,0.012,0.001,0.5852816760089175,1.0195643608700415,1,-3.279082535167044,0,-1.2906255188392393,0.141,51810.28455219484,0.5832414587942564,-2.364799017820048,-3.062799349579012,-8.784290993966893,-1.5542075068935395,0.2642708367553996,-3.1696340472587052,0.1,-1.1884735809854199,349.62278296255096,0.081,-5.719966400368162,0.10248698244787963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.313,0.009,0.001,0.101,0.001,0.098,0.193,0.163,0.282,1.0873827825397426,-1.3652520494995883,1,-2.311093473517599,0,-0.9852982634902613,0.14,49470.146319553955,-5.417139073514024,4.305083648218302,1.4167003314212019,-8.784290993966893,-1.032926291313865,0.41138982489534537,-0.7113353790343632,0.2,-0.7864300180143695,336.49952360354996,0.077,-3.9702291229642777,0.08021452539213142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.008,0.003,0.052,0.001,0.001,0.001,0.001,0.014,0.001,-1.5814763586895344,-0.8854378437193428,0,4.486224711925048,0,0.21249275270216014,0.15,50730.86248776589,0.7782122022949826,-2.364799017820048,1.6310453730545191,4.923328185956841,1.7728751802835538,0.9317717009336997,-1.1021643505475966,0.2,0.047590607001997944,200.37196371746612,0.077,-1.795190114767705,0.7233787670802111,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.007,0.005,0.001,0.001,0.001,0.001,0.001,0.163,0.001,-0.39673566887304257,-0.5222998605461376,0,2.416753832890505,0,0.2069124357143344,0.151,53121.02445710355,-0.017653817485285335,4.059019772977585,2.237342696406749,-8.784290993966893,0.9699901234073857,0.7380507093913429,-1.0261530507757748,0.2,-0.6230728086645565,18.136663627692634,0.075,-0.026905789634457777,0.7286308672608802,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.313,0.002,0.001,0.001,0.001,0.001,0.001,0.021,0.001,0.2554509229309263,-0.8390696232466455,0,1.9422588690952223,0,0.4534580516008324,0.151,43490.76782022456,-0.5906631895983359,-2.364799017820048,2.5616660992409543,-8.784290993966893,0.8384065535864281,0.6467428217676361,-3.1696340472587052,0.2,0.5777195659945821,404.4648785168439,0.081,-4.02801087312489,0.5695991859712519,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.007,0.001,0.001,0.001,0.001,0.001,0.193,0.018,0.001,-1.0910772431848683,0.9543201460511779,1,-0.6682273705213023,1,-1.0350914204166353,0.14,62896.38555849187,0.05787388573246955,3.131537899221434,3.031656399131204,1.3043206779256074,-0.5663508125107565,0.08842132841722006,0.6000407523210832,0.2,0.3797101329689044,18.136663627692634,0.093,-0.762054616015456,0.44001348372471655,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.015,0.001,-0.3538443994512106,-0.0792383732211715,1,-1.3957244514072462,0,-1.1156877890142185,0.132,53077.92588812186,0.4420327889738634,-2.364799017820048,-1.8641992648065457,-8.784290993966893,-0.8043405186551533,0.14150437131141708,-0.47783295420111865,0.2,-1.1079670529747185,18.136663627692634,0.078,-3.89134280267054,0.32737647177623885,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.007,0.002,0.001,0.101,0.001,0.001,0.001,0.014,0.001,-0.9182145747538393,-1.0028855885820747,0,1.6322755869949503,0,-0.10984694059784846,0.151,53994.06154388256,-1.5162642003542341,3.7762264923263396,1.3773079112622575,-8.784290993966893,0.5317262575317186,0.8377081507850662,-0.6527803324374348,0.2,-0.28878569342408134,280.10672175536615,0.147,-0.004187137696636256,0.5821991905115169,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.004,0.008,0.001,0.001,0.001,0.001,0.001,0.018,0.001,0.8415544210757202,-2.807794842047939,0,1.9285889619514072,0,-0.13865284266623934,0.152,53611.86221106068,-0.02015007532621123,-2.364799017820048,0.7292405077168974,2.5189506846148664,0.9128890585687365,0.4342695662592438,-0.5021501381465902,0.2,0.8396542928422811,293.51397584499193,0.147,-9.722977761526217,0.9052296864678063,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.018,0.001,1.5357099558387635,1.225499113566266,0,2.839934234464208,0,-0.5103465342509905,0.134,42465.90888657067,-0.8737783905481622,3.2599814679071306,-1.0154664082306448,3.7934298082779567,1.4342183636837038,0.8698156006257574,0.5561464635232164,0.2,-3.0602901205933164,324.1543900979728,0.077,1.34581744034694,0.9055020192361791,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.006,0.005,0.001,0.001,0.001,0.001,0.001,0.018,0.001,0.115033347433805,-0.8069002364139054,0,0.23021878942569707,1,-3.190033957504223,0.134,28245.15418325494,1.3714013080369898,-2.364799017820048,4.2299173062894955,1.2667253983710771,0.019590534069166554,0.5896304006911883,-0.608353660159366,0.2,0.16099504639869086,319.59531934624863,0.077,1.7951123359808534,0.21878212238567335,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.313,0.005,0.052,0.001,0.001,0.001,0.001,0.017,0.282,0.00305478623466493,1.4431148495044634,0,0.39370910458046116,0,-0.6147895939703586,0.132,49141.32080913584,-1.1167629916588613,3.753897660125667,1.6940236556285788,8.216353873856423,0.08048296288373735,0.7555390773968178,1.6056422660516116,0.2,-1.9889759797723727,468.84120616213966,0.081,0.25514726499148477,0.9214980561673443,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.002,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-0.5490576330285472,-1.0681947028602965,0,3.6724142470774463,1,-3.190033957504223,0.152,51447.07279735776,-1.1074704335729042,-2.364799017820048,-8.619208889496608,-8.784290993966893,1.535308479856881,0.9776101100198161,-1.6458258517269444,0.2,0.9087698141521678,18.136663627692634,0.081,-9.722977761526217,0.7593651470701572,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.004,0.001,0.101,0.001,0.001,0.001,0.016,0.001,-0.04083868544248337,0.6286646808247885,1,-0.7926635808066187,1,-0.5426636308577115,0.132,38894.25457527076,0.32294903949662584,-2.364799017820048,4.317528854665236,-8.784290993966893,-0.4795534580991122,0.28520759709835763,1.5023350953172478,0.2,-0.539652801704522,309.9231170833467,0.066,2.8117121995222845,0.8710820549196243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.313,0.001,0.001,0.001,0.001,0.001,0.001,0.013,0.001,-1.20206923370639,-0.1359767769030157,1,-0.918744510082743,1,-0.262129063066771,0.15,43223.05568566372,-1.0083372027129756,2.999829326762665,0.39858846805394854,1.8338543074590588,-0.698644315223675,0.5464165094358835,0.42374577264037727,0.2,-0.3662471775547695,18.136663627692634,0.093,1.4278153048293456,0.6339667742606634,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.313,0.004,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-1.3015118033501185,-0.7466635860616427,1,-3.4272392309583806,1,-0.8226807874257377,0.15,43467.55123570048,0.05703418144529857,2.747203464422553,-0.7682860290545597,-1.4864196760053687,-1.8837138792983734,0.4467774474568594,-0.8417584752890477,0.1,-1.7460502754133254,18.136663627692634,0.078,-0.22531646860284238,0.7235002382575286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.313,0.001,0.001,0.001,0.001,0.001,0.001,0.013,0.282,0.2728581709028596,-2.807794842047939,0,0.7833833277546627,0,-3.190033957504223,0.152,59876.27610759103,-1.0881869681389809,-2.364799017820048,1.216703241522148,0.007568743775545395,0.2996677742939713,0.18921917903546698,1.1117245327459815,0.2,-1.0470539329265534,308.57412664239865,0.075,0.5902173655082272,0.30311338774845287,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.313,0.002,0.052,0.001,0.001,0.001,0.001,0.012,0.001,-0.5439566590124767,-2.807794842047939,1,-0.5497817929532185,0,0.5951929670481023,0.151,53757.991371709664,0.21054951360738905,-2.364799017820048,0.6955517935583473,3.2833819647370768,-0.43555511670197755,0.36314901961212953,-0.8528204202782065,0.2,1.04229390593063,18.136663627692634,0.08,-5.310483532171497,0.6316498684286274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.012,0.005,0.001,0.001,0.001,0.001,0.001,0.018,0.001,1.788569247529785,0.8195525924771716,1,-2.426816665025421,0,-0.13860839992779292,0.141,55817.0890101515,-0.38269434068206293,0.6712507007715467,-3.612069895085039,-3.293765297197692,-0.9902196850450771,0.5385714219183297,0.2774690893736675,0.2,-1.0014514613995582,18.136663627692634,0.08,-1.525132893058827,0.13474867214033986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.313,0.006,0.052,0.001,0.001,0.001,0.001,0.011,0.001,-1.4482635742954604,-0.32909763404597,1,-3.459037937912494,1,0.41141643427768687,0.141,41836.38012614968,1.5780538257903698,-2.364799017820048,-0.31771148109554126,-8.784290993966893,-1.9188099778361307,0.19449352964218775,-0.42228480189459233,0.1,0.4086779876522346,234.01742474574655,0.078,-3.7302169480877394,0.6625787869142437,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.313,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.001,-1.2250960321892006,-1.7391327600608457,1,-1.3438467529079294,1,1.1431726531460285,0.15,58943.749623800766,-0.348604979520536,1.3035626651592807,1.957884771264063,-8.784290993966893,-0.9003241580171191,0.0007284003829561696,-1.267840227308852,0.2,1.375503654286353,376.9402220091792,0.077,5.721507694195769,0.19862331907046138,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.009,0.003,0.001,0.001,0.001,0.001,0.001,0.018,0.282,-1.2231941283978025,-0.24136913955484784,1,-1.0421918849657974,1,0.5067535014281978,0.152,67243.71852670936,-0.48322403321411017,1.9633528396927415,0.2599275016210788,2.4640285458147635,-0.759203083570571,0.3475833461682795,-0.41480251508415866,0.2,-3.0602901205933164,402.9184610793343,0.074,-6.119592586936037,0.22228541449794348,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.01,0.001,0.101,0.001,0.098,0.193,0.163,0.282,1.5501794730317042,-0.613172275493874,1,-2.4302451386816837,1,-1.3991215772823742,0.14,40402.97774679221,0.7118941165089124,-2.364799017820048,-1.0001976355031554,3.8193378771376816,-1.0247116694844207,0.07088617004305783,-3.1696340472587052,0.2,-1.3194446973261789,479.3725155619581,0.147,0.7234215623902667,0.022411355487155473,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.022,0.001,0.101,0.001,0.001,0.001,0.163,0.001,0.7963025422165494,-1.458768665680632,1,-2.8053454229298733,0,0.009868888521805392,0.151,50434.52116783952,-0.5440199190755085,5.770337478051832,-3.0088690530900646,1.250003674732976,-1.3038795970953467,0.16224820669882017,-1.2144416432963427,0.1,-0.696204835510423,101.05214596828694,0.093,-9.722977761526217,0.3671547001559682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.009,0.002,0.052,0.001,0.001,0.001,0.001,0.021,0.001,-0.5726534002171271,0.7127753838617296,1,-1.2252959890028006,1,2.128405679228838,0.151,72556.29551158148,0.20863061006811587,2.3734217749221607,1.2430391777216419,3.25891075246125,-0.7549478806236055,0.5442101125024185,0.555726167385914,0.2,1.5669375108867927,427.55640174668827,0.147,-3.5665500244565993,0.5901649980439376,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.007,0.004,0.001,0.101,0.001,0.001,0.001,0.019,0.001,1.2282756985312,0.48599308652022805,1,-1.7564268029936145,1,0.4145413987617188,0.132,54634.7550063271,-5.417139073514024,-2.364799017820048,-3.427401555185704,-8.784290993966893,-0.7544837503188552,0.3796172607212559,0.6058147502784305,0.2,0.7123170164725638,18.136663627692634,0.081,-0.015232713221552174,0.2194601779879114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.313,0.006,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.5337772619879031,2.3413383545070325,1,-3.0122416225511506,0,0.7703775499887384,0.141,56615.26832135427,2.337559161661548,3.7044744542409838,-1.9794426196925585,-2.107085504564772,-1.4367114773680636,0.0007284003829561696,2.164523359743453,0.1,0.6275491486469481,274.2217267528333,0.147,-3.2406243952526532,0.05826690125775333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.016,0.001,-2.1932945864161733,-1.0778705512174167,0,2.1395724776449945,1,1.3502873353459222,0.132,51158.07081119828,1.107948983139108,-2.364799017820048,4.2336537318295235,-8.784290993966893,0.592685108713997,0.2860817806526945,-1.2017958489934673,0.2,0.5392311420521024,18.136663627692634,0.077,2.57272831321322,0.8524166833126736,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.01,0.001,0.001,0.001,0.001,0.001,0.018,0.001,-1.5599251430003203,1.3865912637219602,1,-4.9774841934323115,0,-0.48458688163790364,0.141,48590.0612434826,0.6848753841731692,2.0965337286166674,-4.574153281583235,1.0554611875095157,-2.6432592517505693,0.2527971338340604,-0.22224872034231213,0.1,-0.7544852370969127,395.35274380317014,0.081,-4.0988292249961935,0.043633950556262825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.001,0.001,0.193,0.013,0.001,1.4212361786618546,-2.807794842047939,0,2.472180119572107,0,0.3666997739993479,0.151,55707.91289102901,-1.4994533289046168,1.0602360547625889,-1.2830712515337757,-8.784290993966893,1.2467003077679448,0.32263999481558014,-0.45260091352065135,0.2,-3.0602901205933164,394.02617687045836,0.077,3.158736929994744,0.8459355556291723,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.313,0.016,0.001,0.001,0.001,0.001,0.001,0.018,0.001,-1.2175009461632809,-2.807794842047939,0,-3.4865067704398918,0,-0.7899889236488505,0.141,61866.58632772575,-1.9385766968426716,4.565700910806976,-2.2797703631183266,4.6716056356333215,-1.8997979157874467,0.013227737601227417,2.2308507349580338,0.1,-0.8145362862604018,18.136663627692634,0.081,-0.619853522061556,0.19612383318498428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.019,0.001,0.44401453914450617,0.6717571838226971,0,0.9662516575284321,0,-0.7892220129205771,0.15,25059.756319136726,-1.6078380219683692,-2.364799017820048,-8.619208889496608,3.0288724279288206,0.4086734407686625,0.5853758363687144,0.9108417695223577,0.2,-1.4629336162522566,247.28204206005657,0.147,-9.722977761526217,0.5637349746056579,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.005,0.003,0.001,0.001,0.001,0.001,0.001,0.013,0.001,1.7599329946571098,0.135847743933916,1,-2.3462322123438906,0,-0.6934066694724285,0.134,50599.6506415509,-1.36391379625598,-2.364799017820048,-8.619208889496608,1.9025122458905335,-0.9565415209577711,0.6247324795222358,-0.4504142405365948,0.2,0.40988573662189315,482.9874505794621,0.081,-9.722977761526217,0.0530889560711183,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.016,0.001,2.123128660138793,-0.30993668241790107,0,3.5564055650324398,1,-1.1301844400945453,0.15,40990.34300425341,-1.1112217918688814,-2.364799017820048,1.2257303272661009,1.8620424765828139,1.8498240195916442,0.0007284003829561696,-1.232101615813746,0.2,-1.168262555215807,411.2067659155819,0.078,-4.1928520900132185,0.6805785319137442,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.003,0.001,0.001,0.001,0.098,0.193,0.163,0.282,-1.2978194212638503,-0.565539077070267,1,-2.4091675182322394,0,-0.6138162214831072,0.152,57625.8056702661,-0.16484614903375028,-2.364799017820048,-3.259402391970484,3.596835923458465,-1.4078127271684155,0.09030174963635845,-0.13937532059673288,0.2,-0.4505466062558602,267.36070233771835,0.07,-9.722977761526217,0.11204076659076223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.313,0.01,0.001,0.001,0.001,0.001,0.001,0.02,0.001,-0.9577760267048789,0.47781630168857026,1,-1.0361609255430364,1,0.46655444332750684,0.152,48619.884855910015,0.23784349199891594,4.123271703219521,1.5183055211106922,-8.784290993966893,-0.7197667155251184,0.044374597654966874,0.16074335852732707,0.2,0.68080145642046,353.6134711097883,0.066,0.934443911880761,0.205169379535944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.005,0.007,0.001,0.001,0.001,0.001,0.001,0.018,0.001,-0.38464912799287443,0.4523691368136879,0,2.2923290196838937,1,-0.828486078536087,0.14,45079.020901786425,-0.02317252048228264,0.7485671279387263,3.6321724055091953,-8.784290993966893,0.913557176258146,0.6929594779464828,-3.1696340472587052,0.2,-0.990979019986192,472.58946335573046,0.093,1.236173557256909,0.973754813209742,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.007,0.01,0.001,0.001,0.001,0.098,0.193,0.163,0.282,0.7333213565026174,0.020517561064275,0,2.1281394810745375,1,0.5833700723191886,0.151,34916.19579706198,-0.44098556406440503,-2.364799017820048,-0.3312009704019716,-8.784290993966893,0.9911366828184249,0.46876285185896743,-0.026163801077171926,0.2,-3.0602901205933164,18.136663627692634,0.074,2.9536366456386256,0.7683357942018395,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.007,0.003,0.001,0.001,0.001,0.001,0.193,0.017,0.001,1.4161803943277034,-0.252221873608626,1,-3.821358960147929,0,-0.630576895988863,0.151,52346.05581957603,0.9529343785167731,5.475031925587704,-3.793239136212893,-8.784290993966893,-1.6927846176611947,0.2184825830602371,-0.827229363662673,0.1,-0.22092046810181257,247.167125826949,0.078,-1.0361589100366624,0.40021361627764074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.313,0.012,0.001,0.001,0.001,0.001,0.002,0.013,0.001,-0.811604407341753,0.7140899929194732,1,-2.065062755310375,0,-1.0604041377743132,0.15,44893.35248348452,1.238239304417027,1.6078880322894546,-0.5145648855944717,-0.8425644788128128,-1.1800480293799889,0.265870582741751,0.7670252784591759,0.2,-2.0724984876430725,462.210732721658,0.081,-2.1993376399668616,0.25771382286497635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.313,0.001,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-0.9438842121032424,0.16931557468023373,1,-0.7633201253634451,0,1.2665039682206067,0.151,55182.839867087816,-5.417139073514024,2.807498686063132,-0.4737436949669539,-8.784290993966893,-0.5904461897040771,0.29496644697322894,-0.03174469341397353,0.2,1.3777074609107416,421.75766075570596,0.093,-1.2400033860297948,0.5654606565734388,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.003,0.007,0.001,0.001,0.001,0.001,0.001,0.163,0.001,-2.8898342052428405,-0.16178873571834504,0,2.6120111037521605,1,-0.8981681181191918,0.132,42371.754755603615,-0.08961848259680008,-0.28087936720549544,2.059667983479069,-8.784290993966893,0.7171890017468961,0.5114848336832117,0.24817173588683913,0.2,0.7151563646425074,18.136663627692634,0.147,0.12899977281300457,0.3935278346467095,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.006,0.022,0.001,0.001,0.001,0.001,0.001,0.017,0.282,-1.5966240621551644,0.5057395231415844,0,2.7190998202471395,0,-1.0633052180527456,0.152,51984.051733528526,-5.417139073514024,5.360609277696173,0.1020384206170879,-8.784290993966893,0.9456208391011509,0.6746849222247491,-3.1696340472587052,0.2,-3.0602901205933164,310.74106471022793,0.07,-0.1654110523990584,0.3954455002207036,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.014,0.001,-2.6161088017408476,-0.7155441466960071,1,-2.140295031872483,1,0.25106714904879895,0.152,49217.99313618938,0.6859536240446,-2.364799017820048,-3.217334928023261,0.007965301825212157,-1.46414855371718,0.1705785991143952,-3.1696340472587052,0.2,-0.2593796190203677,346.743813649412,0.08,-5.209299394405185,0.24849783148407156,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.02,0.001,-0.07928733147574074,-0.8652494140386117,1,-1.2611207642134168,1,1.5212579730516615,0.141,57627.15866200237,-0.1935553612238112,-2.364799017820048,0.4492443815272116,-8.784290993966893,-0.7036058022220977,0.4512441760869115,-1.70860215168786,0.2,0.6397128069394112,18.136663627692634,0.077,-0.5484840491067633,0.8585278764821442,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.313,0.003,0.001,0.001,0.001,0.001,0.001,0.012,0.001,-0.8539868362043075,-0.4315624404144404,0,3.9223571907701955,0,0.1959418789556284,0.141,34548.329124123804,-0.8368548351566877,-2.364799017820048,3.980774542286839,-8.784290993966893,1.6099484959373778,0.526415933656021,0.30074045707827374,0.2,-1.4674487489088124,390.1032034057308,0.074,-9.722977761526217,0.9913277084067832,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.01,0.001,0.001,0.001,0.001,0.001,0.02,0.001,-1.1867659376401238,0.5407694421268137,0,-3.033640816338749,0,0.5853515806055206,0.15,50056.20878283561,0.8020122421816831,-2.364799017820048,-2.5413825407274557,1.1370075173431822,-1.6840902078586266,0.1508463761805191,-0.06163174839751925,0.1,0.8339479712175881,324.0223247710371,0.074,-1.9051195107927534,0.0707275955266271,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.004,0.052,0.001,0.001,0.001,0.001,0.015,0.001,-1.043267883444262,0.15523639617762366,1,-0.7965553948870746,1,-1.3631634687233996,0.134,40841.60655881122,-1.2208505181320086,1.710792698534325,-0.9373484620870429,2.974744096596115,-0.6196776371769573,0.2841046870447681,-0.059583188021224885,0.2,-3.0602901205933164,18.136663627692634,0.147,-2.0017614559824195,0.3845974815697005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.004,0.003,0.001,0.101,0.001,0.001,0.001,0.014,0.282,-2.3632810071672057,0.4399546619958247,0,2.108513885173843,0,0.2057998953525483,0.151,49858.14726138101,1.3896792531347,-1.1923142784380327,1.4957558714802743,6.709977732249748,0.5547288842148901,0.5143861443098273,-0.21682813407526486,0.2,0.07595836384359371,293.5856848792399,0.093,-0.17998994780742184,0.5251306262422345,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
